place_id,title,main_category,rating,reviews,link,website,phone,address,price_range,description,reviews_per_rating,latitude,longitude
RE013,354 ArsA Coffee&Bakery,ร้านกาแฟ,5,2,https://www.google.com/maps/place/354+ArsA+Coffee%26Bakery/data=!4m7!3m6!1s0x30e279895f3ae79f:0x52d453382eccd57b!8m2!3d14.109506!4d101.2308194!16s%2Fg%2F11sf1h4k9h!19sChIJn-c6X4l54jARe9XMLjhT1FI?authuser=0&hl=th&rclk=1,,084 948 7948,354 354 ArsA Coffee&Bakery ตำบล ท่าเรือ อำเภอปากพลี นครนายก 26130,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.109506,101.2308194
RE017,Apirom Café by Ai SWU,ร้านกาแฟ,5,2,https://www.google.com/maps/place/Apirom+Caf%C3%A9+by+Ai+SWU/data=!4m7!3m6!1s0x311da12a46717b5f:0x6f65124e05d086c0!8m2!3d14.1023696!4d100.9840272!16s%2Fg%2F11s34ys_3k!19sChIJX3txRiqhHTERwIbQBU4SZW8?authuser=0&hl=th&rclk=1,,,4X2M+WJR Apirom Café by Ai SWU ตำบลองครักษ์ อำเภอองครักษ์ นครนายก 26120,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1023696,100.9840272
RE021,Baan KruRayaa,ร้านอาหารครอบครัว,3,2,https://www.google.com/maps/place/Baan+KruRayaa/data=!4m7!3m6!1s0x311da39e6df47629:0xcc9d7479bfd6fddf!8m2!3d14.1497525!4d100.9905191!16s%2Fg%2F11n98273lz!19sChIJKXb0bZ6jHTER3_3Wv3l0ncw?authuser=0&hl=th&rclk=1,,,"4XXR+W62 Baan KruRayaa, ถนน รังสิต - นครนายก ตำบล ทรายมูล อำเภอองครักษ์ นครนายก 26120",,,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 1}",14.1497525,100.9905191
RE051,Chaichol Cafe’,ร้านกาแฟ,5,2,https://www.google.com/maps/place/Chaichol+Cafe%E2%80%99/data=!4m7!3m6!1s0x311db9a26310a9b9:0x4a27c38536386686!8m2!3d14.3038212!4d101.1249581!16s%2Fg%2F11n7cnklj5!19sChIJuakQY6K5HTERhmY4NoXDJ0o?authuser=0&hl=th&rclk=1,,,843F+GXG Chaichol Cafe’ นย.2013 ตำบล ศรีกะอาง อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.3038212,101.1249581
RE057,Coffe Neng,ร้านกาแฟ,5,2,https://www.google.com/maps/place/Coffe+Neng/data=!4m7!3m6!1s0x311dadd7710d1daf:0x39eaf10cceba7d5b!8m2!3d14.1699672!4d101.2556851!16s%2Fg%2F11c5zyxv5w!19sChIJrx0NcdetHTERW326zgzx6jk?authuser=0&hl=th&rclk=1,,037 399 500,Coffe Neng 220 ถ. สุวรรณศร ตำบล เกาะหวาย อำเภอปากพลี นครนายก 26130,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1699672,101.2556851
RE063,Coffee Hut กาแฟหน้าวัด,ร้านกาแฟ,2.5,2,https://www.google.com/maps/place/Coffee+Hut+%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%B1%E0%B8%94/data=!4m7!3m6!1s0x311dadbebf43de0d:0xec2ebc7a0ec6f302!8m2!3d14.1668231!4d101.2603242!16s%2Fg%2F11h5_vwxts!19sChIJDd5Dv76tHTERAvPGDnq8Luw?authuser=0&hl=th&rclk=1,,061 016 1904,5786+P4G Coffee Hut กาแฟหน้าวัด ตำบล เกาะหวาย อำเภอปากพลี นครนายก 26130,,,"{'1': 1, '2': 0, '3': 0, '4': 1, '5': 0}",14.1668231,101.2603242
RE069,Come Again Cafe,ร้านอาหาร,5,2,https://www.google.com/maps/place/Come+Again+Cafe/data=!4m7!3m6!1s0x311dbdc9c3a790d3:0xcea21b836d1607e2!8m2!3d14.2639217!4d101.0657363!16s%2Fg%2F11v5yy7vgl!19sChIJ05Cnw8m9HTER4gcWbYMbos4?authuser=0&hl=th&rclk=1,,061 478 2752,"Come Again Cafe, 140 6, อำเภอบ้านนา นครนายก 26110",,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2639217,101.0657363
RE079,Dubble tree coffee slowbar,ร้านกาแฟ,4,2,https://www.google.com/maps/place/Dubble+tree+coffee+slowbar/data=!4m7!3m6!1s0x311dbb70027f64a1:0x4763fcb43e8cb230!8m2!3d14.299986!4d101.127056!16s%2Fg%2F11ncgcqvvl!19sChIJoWR_AnC7HTERMLKMPrT8Y0c?authuser=0&hl=th&rclk=1,,,74XG+XRV Dubble tree coffee slowbar นย.2013 ตำบล ศรีกะอาง อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 0}",14.299986,101.127056
RE080,DuDLOrD,ร้านกาแฟ,4.5,2,https://www.google.com/maps/place/DuDLOrD/data=!4m7!3m6!1s0x311dafea3960252b:0x4243a3b69ebb32e4!8m2!3d14.1954764!4d101.2408647!16s%2Fg%2F11fkt8bz8l!19sChIJKyVgOeqvHTER5DK7nrajQ0I?authuser=0&hl=th&rclk=1,https://www.facebook.com/DuDLord.khonyok/,092 269 5601,56WR+58X DuDLOrD 4 ตำบล บ้านใหญ่ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",14.1954764,101.2408647
RE096,GRAZIOSO COFFEE,ร้านกาแฟ,5,2,https://www.google.com/maps/place/GRAZIOSO+COFFEE/data=!4m7!3m6!1s0x311da1bbf0aba621:0xfea1164bfeca8c3b!8m2!3d14.1113753!4d100.9839695!16s%2Fg%2F11pf9qj71n!19sChIJIaar8LuhHTERO4zK_ksWof4?authuser=0&hl=th&rclk=1,,064 535 2947,"GRAZIOSO COFFEE, ศูนย์การแพทย์ฯ ตำบลองครักษ์ อำเภอองครักษ์ นครนายก 26120",,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1113753,100.9839695
RE100,Hai Coffee & Resort,ร้านกาแฟ,5,2,https://www.google.com/maps/place/Hai+Coffee+%26+Resort/data=!4m7!3m6!1s0x311db5a049249129:0xaf14baba2f878e4a!8m2!3d14.3000799!4d101.2947846!16s%2Fg%2F11qh1br_mh!19sChIJKZEkSaC1HTERSo6HL7q6FK8?authuser=0&hl=th&rclk=1,,096 105 5287,Hai Coffee & Resort 353 หมู่ 2 ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.3000799,101.2947846
RE101,Halo Home Cafe•เฮโล โฮมคาเฟ่-บ้านนา,ร้านอาหาร,5,2,https://www.google.com/maps/place/Halo+Home+Cafe%E2%80%A2%E0%B9%80%E0%B8%AE%E0%B9%82%E0%B8%A5+%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2/data=!4m7!3m6!1s0x311dbd02f64e0371:0xac1007d1257fbee9!8m2!3d14.2714572!4d101.0739765!16s%2Fg%2F11sjj_x1fp!19sChIJcQNO9gK9HTER6b5_JdEHEKw?authuser=0&hl=th&rclk=1,,061 448 4422,45 Halo Home Cafe•เฮโล โฮมคาเฟ่-บ้านนา ตำบล ป่าขะ อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2714572,101.0739765
RE126,LaMayon coffee สาขานครนายก,ร้านกาแฟ,5,2,https://www.google.com/maps/place/LaMayon+coffee+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db1477b979a05:0x6f50bda4f3718a5a!8m2!3d14.2199299!4d101.1901733!16s%2Fg%2F11j9284kyq!19sChIJBZqXe0exHTERWopx86S9UG8?authuser=0&hl=th&rclk=1,,061 028 8959,LaMayon coffee สาขานครนายก 86/40 หมู่ที่ 10 ตำบล พรหมณี อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2199299,101.1901733
RE144,Miss Cake By Miss BEAU,ร้านกาแฟ,4,2,https://www.google.com/maps/place/Miss+Cake+By+Miss+BEAU/data=!4m7!3m6!1s0x311dae2a886a2373:0x2d37c8c991d824c1!8m2!3d14.2063116!4d101.2096602!16s%2Fg%2F11g7z7m8r7!19sChIJcyNqiCquHTERwSTYkcnINy0?authuser=0&hl=th&rclk=1,,089 803 2303,Miss Cake By Miss BEAU ข/2 256/26-27 ถนนสุวรรณศร ตำบล บ้านใหญ่ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",14.2063116,101.2096602
RE168,paO de cafe river side ปาโอ เดอ คาเฟ่,ร้านกาแฟ,4.5,2,https://www.google.com/maps/place/paO+de+cafe+river+side+%E0%B8%9B%E0%B8%B2%E0%B9%82%E0%B8%AD+%E0%B9%80%E0%B8%94%E0%B8%AD+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88/data=!4m7!3m6!1s0x311db39ed483b92d:0x756b4b1e62d9a349!8m2!3d14.2853261!4d101.2860858!16s%2Fg%2F11rjq6wjvt!19sChIJLbmD1J6zHTERSaPZYh5La3U?authuser=0&hl=th&rclk=1,,,77PP+4CP paO de cafe river side ปาโอ เดอ คาเฟ่ ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",14.2853261,101.2860858
RE169,PAPOP Espresso Bar,ร้านกาแฟ,5,2,https://www.google.com/maps/place/PAPOP+Espresso+Bar/data=!4m7!3m6!1s0x311dbddaaa15027b:0xabe9b9412a9ea71a!8m2!3d14.2609688!4d101.0622942!16s%2Fg%2F11r416by3h!19sChIJewIVqtq9HTERGqeeKkG56as?authuser=0&hl=th&rclk=1,,089 497 9196,7366+9WM PAPOP Espresso Bar ถนน คอนกรีตเสริมเหล็ก หมู่ 3 อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2609688,101.0622942
RE194,Star coffee ตลาดน้ำเจ้าคุณอุดม,ร้านกาแฟ,4.5,2,https://www.google.com/maps/place/Star+coffee+%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1/data=!4m7!3m6!1s0x311d998f781cbd4d:0x957cd7d3cd5f0aa4!8m2!3d14.1687027!4d100.9336968!16s%2Fg%2F11hf0354vc!19sChIJTb0ceI-ZHTERpApfzdPXfJU?authuser=0&hl=th&rclk=1,https://www.starcoffee.in.th/,,Star coffee ตลาดน้ำเจ้าคุณอุดม 10/13 หมู่10 ตำบล บางปลากด อำเภอองครักษ์ นครนายก 26120,,,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",14.1687027,100.9336968
RE221,Veeraphat Cups Cafe,ร้านกาแฟ,5,2,https://www.google.com/maps/place/Veeraphat+Cups+Cafe/data=!4m7!3m6!1s0x311daf38c02d0d19:0x458797d7af7dabf2!8m2!3d14.1970662!4d101.2213419!16s%2Fg%2F11pyc1k1ch!19sChIJGQ0twDivHTER8qt9r9eXh0U?authuser=0&hl=th&rclk=1,http://vrp.ac.th/,088 655 3556,Veeraphat Cups Cafe 4-389 ตำบล นครนายก เมือง นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1970662,101.2213419
RE222,Vilai Specialty Coffee Nakhonnayok,ร้านกาแฟ,5,2,https://www.google.com/maps/place/Vilai+Specialty+Coffee+Nakhonnayok/data=!4m7!3m6!1s0x311dbdfcbf5b207f:0xb30e5bcf989fcb78!8m2!3d14.2683908!4d101.0609745!16s%2Fg%2F11rql7d60k!19sChIJfyBbv_y9HTEReMufmM9bDrM?authuser=0&hl=th&rclk=1,,081 865 0405,Vilai Specialty Coffee Nakhonnayok 79หมู่ 2 อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2683908,101.0609745
RE230,กระโจมคาเฟ่ พิซซ่า&เรสเทอรองและอาหารอีสานรสแซบนัวสูตรเด็ดจากขอนแก่น พร้อม น้ำตก..ลับ..+x,ร้านกาแฟ,5,2,https://www.google.com/maps/place/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%82%E0%B8%88%E0%B8%A1%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B8%9E%E0%B8%B4%E0%B8%8B%E0%B8%8B%E0%B9%88%E0%B8%B2%26%E0%B9%80%E0%B8%A3%E0%B8%AA%E0%B9%80%E0%B8%97%E0%B8%AD%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B5%E0%B8%AA%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%AA%E0%B9%81%E0%B8%8B%E0%B8%9A%E0%B8%99%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%94%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%82%E0%B8%AD%E0%B8%99%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%99+%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1+%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81..%E0%B8%A5%E0%B8%B1%E0%B8%9A..%2Bx/data=!4m7!3m6!1s0x311db7efe84165bb:0x1e25fa620ee59285!8m2!3d14.324085!4d101.2028987!16s%2Fg%2F11v9_jrwp7!19sChIJu2VB6O-3HTERhZLlDmL6JR4?authuser=0&hl=th&rclk=1,,092 725 6445,กระโจมคาเฟ่ พิซซ่า&เรสเทอรองและอาหารอีสานรสแซบนัวสูตรเด็ดจากขอนแก่น พร้อม น้ำตก..ลับ..+x ตำบล เขาพระ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.324085,101.2028987
RE237,ก๋วยเตี๋ยวไก่มะระแม่จำปี,ร้านอาหาร,4.5,2,https://www.google.com/maps/place/%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A1%E0%B8%B0%E0%B8%A3%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%88%E0%B8%B3%E0%B8%9B%E0%B8%B5/data=!4m7!3m6!1s0x311db31422b11015:0x90f61f0296dd9db0!8m2!3d14.2152995!4d101.2958775!16s%2Fg%2F11ts_7pbt4!19sChIJFRCxIhSzHTERsJ3dlgIf9pA?authuser=0&hl=th&rclk=1,,082 139 7202,35 ก๋วยเตี๋ยวไก่มะระแม่จำปี หนองแสง อำเภอปากพลี นครนายก 26130,,,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",14.2152995,101.2958775
RE242,ก๋วยเตี๋ยวเรือป้าบุญเรือง,ร้านอาหาร,5,2,https://www.google.com/maps/place/%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%9B%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87/data=!4m7!3m6!1s0x311daf74abd93569:0xbf3aadf5be4c2363!8m2!3d14.1895896!4d101.2485357!16s%2Fg%2F11jw9f5ccc!19sChIJaTXZq3SvHTERYyNMvvWtOr8?authuser=0&hl=th&rclk=1,,085 196 5462,56QX+RCM ก๋วยเตี๋ยวเรือป้าบุญเรือง Unnamed Road ตำบล ศรีนาวา อำเภอปากพลี นครนายก 26130,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1895896,101.2485357
RE244,"ก๋วยเตี๋ยวหมูตุ๋น,อาหารตามสั่ง",ร้านอาหาร,4,2,"https://www.google.com/maps/place/%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%99,%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87/data=!4m7!3m6!1s0x311dbbfd25eec72d:0x9e7bf4a2e197b392!8m2!3d14.2441935!4d101.0713984!16s%2Fg%2F11h6rz8h5x!19sChIJLcfuJf27HTERkrOX4aL0e54?authuser=0&hl=th&rclk=1",,083 585 0628,"63VC+MHC ก๋วยเตี๋ยวหมูตุ๋น,อาหารตามสั่ง 3051 ตำบล พิกุลออก อำเภอบ้านนา นครนายก 26110",,,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",14.2441935,101.0713984
RE260,กาแฟสด'ครยก,ร้านกาแฟ,5,2,https://www.google.com/maps/place/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%94%27%E0%B8%84%E0%B8%A3%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db1ebe96c6589:0x38d8df352f985e3b!8m2!3d14.2077682!4d101.2364691!16s%2Fg%2F11n0pd0qjl!19sChIJiWVs6euxHTERO16YLzXf2Dg?authuser=0&hl=th&rclk=1,,,90หมู่3 กาแฟสด'ครยก บ้านใหญ่ ตำบล บ้านใหญ่ เมือง นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2077682,101.2364691
RE280,ของทอดยอดอร่อย สาขานครนายก,ร้านอาหาร,5,2,https://www.google.com/maps/place/%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%AD%E0%B8%94%E0%B8%A2%E0%B8%AD%E0%B8%94%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311dafac96debe85:0xe701a8a8bf6fb5ee!8m2!3d14.1976596!4d101.2195328!16s%2Fg%2F11tn9mrkg_!19sChIJhb7elqyvHTER7rVvv6ioAec?authuser=0&hl=th&rclk=1,https://www.facebook.com/profile.php?id=100087601493328&mibextid=ZbWKwL,089 079 7446,56X9+2RW ของทอดยอดอร่อย สาขานครนายก ซอย ชลประสิทธิ์ 7 อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1976596,101.2195328
RE281,"ของฝากนครนายก กุนเชียง-หมูหยอง""อั้งกิมเส็ง""",ร้านอาหาร,4.5,2,https://www.google.com/maps/place/%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9D%E0%B8%B2%E0%B8%81%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81+%E0%B8%81%E0%B8%B8%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%AB%E0%B8%A2%E0%B8%AD%E0%B8%87%22%E0%B8%AD%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%81%E0%B8%B4%E0%B8%A1%E0%B9%80%E0%B8%AA%E0%B9%87%E0%B8%87%22/data=!4m7!3m6!1s0x311dae2ec0f0be31:0x16a201edac8c6376!8m2!3d14.1999025!4d101.2133522!16s%2Fg%2F11f3jmt1_2!19sChIJMb7wwC6uHTERdmOMrO0BohY?authuser=0&hl=th&rclk=1,,089 606 6668,"ของฝากนครนายก กุนเชียง-หมูหยอง""อั้งกิมเส็ง"" ตำบล นครนายก อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1}",14.1999025,101.2133522
RE282,ของอร่อยนครนายก บ้านไทย,ร้านอาหาร,5,2,https://www.google.com/maps/place/%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81+%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%84%E0%B8%97%E0%B8%A2/data=!4m7!3m6!1s0x311db10b91bcf3fd:0x4c24303c68cf06c9!8m2!3d14.2192389!4d101.2060827!16s%2Fg%2F11sbxx4kvx!19sChIJ_fO8kQuxHTERyQbPaDwwJEw?authuser=0&hl=th&rclk=1,https://www.facebook.com/profile.php?id=100015160933134,098 917 8682,ของอร่อยนครนายก บ้านไทย 49 ซอย 1 ตำบล สาริกา เมือง นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.2192389,101.2060827
RE285,ข้าวต้มอาม่า,ร้านอาหาร,4,2,https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%AD%E0%B8%B2%E0%B8%A1%E0%B9%88%E0%B8%B2/data=!4m7!3m6!1s0x311dbd2cf195ef03:0x10b59ff6fdb8ad7!8m2!3d14.260515!4d101.0709886!16s%2Fg%2F11lgmxtzvn!19sChIJA--V8Sy9HTER14rbb_9ZCwE?authuser=0&hl=th&rclk=1,,,736C+695 ข้าวต้มอาม่า อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",14.260515,101.0709886
RE292,ครัวของพ่อ ก๋วยเตี๋ยวปลาสด,ร้านอาหาร,3,2,https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD+%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%AA%E0%B8%94/data=!4m7!3m6!1s0x311da75971388115:0x421ca337e17d3b05!8m2!3d14.0646376!4d101.0825087!16s%2Fg%2F11pzh3tqp3!19sChIJFYE4cVmnHTERBTt94TejHEI?authuser=0&hl=th&rclk=1,,,337M+V22 ครัวของพ่อ ก๋วยเตี๋ยวปลาสด ต ตำบล บางลูกเสือ อำเภอองครักษ์ นครนายก,,,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 1}",14.0646376,101.0825087
RE326,ครัวพชรพล,ร้านอาหาร,4,2,https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B8%9E%E0%B8%A5/data=!4m7!3m6!1s0x311db108d5090251:0xa2b36ae07f0abb64!8m2!3d14.2214594!4d101.2302554!16s%2Fg%2F11fvvdd4hc!19sChIJUQIJ1QixHTERZLsKf-Bqs6I?authuser=0&hl=th&rclk=1,,,66CJ+H4J ครัวพชรพล 144 ตำบล บ้านใหญ่ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 1}",14.2214594,101.2302554
RE329,ครัวแม่พร,ร้านอาหาร,5,2,https://www.google.com/maps/place/%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%A3/data=!4m7!3m6!1s0x311da370627c2d4f:0x656a14e8c82a5b58!8m2!3d14.1289072!4d100.9923366!16s%2Fg%2F11fs1xjcbx!19sChIJTy18YnCjHTERWFsqyOgUamU?authuser=0&hl=th&rclk=1,,,"4XHR+HW8 ครัวแม่พร, ถนน รังสิต - นครนายก ตำบล คลองใหญ่ อำเภอองครักษ์ นครนายก 26120",,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.1289072,100.9923366
RE357,เครปข้างบ้าน,ร้านกาแฟ,5,2,https://www.google.com/maps/place/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99/data=!4m7!3m6!1s0x311d9fa7749e93db:0x123f2f5aea0ffa23!8m2!3d14.0666432!4d100.9380555!16s%2Fg%2F11j0v26sm7!19sChIJ25OedKefHTERI_oP6lovPxI?authuser=0&hl=th&rclk=1,,096 881 1836,เครปข้างบ้าน 71 ม.3 ตำบล บึงศาล อำเภอองครักษ์ นครนายก 26120,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2}",14.0666432,100.9380555
RE360,จ๊ะเอ๋ ต้มเลือดหมู ข้าวขาหมู สาขา 3,ร้านอาหารครอบครัว,3,2,https://www.google.com/maps/place/%E0%B8%88%E0%B9%8A%E0%B8%B0%E0%B9%80%E0%B8%AD%E0%B9%8B+%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B9%80%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+3/data=!4m7!3m6!1s0x311dad1de7d6f4f7:0xf8d6dab9044dae04!8m2!3d14.1477752!4d101.2866769!16s%2Fg%2F11r9f1np7v!19sChIJ9_TW5x2tHTERBK5NBLna1vg?authuser=0&hl=th&rclk=1,,094 823 2455,47XP+4M7 จ๊ะเอ๋ ต้มเลือดหมู ข้าวขาหมู สาขา 3 ถ. สุวรรณศร ตำบล ปากพลี อำเภอปากพลี นครนายก 26130,,,"{'1': 0, '2': 1, '3': 0, '4': 1, '5': 0}",14.1477752,101.2866769
