place_id,title,main_category,rating,reviews,link,website,phone,address,price_range,description,reviews_per_rating,latitude,longitude
AC085,ชลพฤกษ์ รีสอร์ท โซน W [W101-702],ที่พักขนาดเล็ก,4.4,22,https://www.google.com/maps/place/%E0%B8%8A%E0%B8%A5%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+%E0%B9%82%E0%B8%8B%E0%B8%99+W+%5BW101-702%5D/data=!4m10!3m9!1s0x311dbbd15d9840eb:0xb462370720dd06a5!5m2!4m1!1i2!8m2!3d14.2285524!4d101.1079477!16s%2Fg%2F11jgwcg2ff!19sChIJ60CYXdG7HTERpQbdIAc3YrQ?authuser=0&hl=th&rclk=1,http://www.clpresort.com/,037 307 567,ชลพฤกษ์ รีสอร์ท โซน W [W101-702] 64 ม.10 ตำบล บ้านพร้าว อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 4, '4': 6, '5': 12}",14.2285524,101.1079477
AC086,ชลพฤกษ์ รีสอร์ท โซน ลอด์จ [L1-L7],ที่พักขนาดเล็ก,3.8,4,https://www.google.com/maps/place/%E0%B8%8A%E0%B8%A5%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+%E0%B9%82%E0%B8%8B%E0%B8%99+%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B9%8C%E0%B8%88+%5BL1-L7%5D/data=!4m10!3m9!1s0x311dbb142fdee687:0x4ec40398dcd3d2a!5m2!4m1!1i2!8m2!3d14.2245262!4d101.1068954!16s%2Fg%2F11jn0y5f7b!19sChIJh-beLxS7HTERKj3NjTlA7AQ?authuser=0&hl=th&rclk=1,,037 307 567,ชลพฤกษ์ รีสอร์ท โซน ลอด์จ [L1-L7] 64 ม.10 ตำบล บ้านพร้าว อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 2, '4': 1, '5': 1}",14.2245262,101.1068954
AC087,ช่อแก้วรีสอร์ท,โรงแรม,3.4,18,https://www.google.com/maps/place/%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db189117202bf:0xbad2befb1da5d446!5m2!4m1!1i2!8m2!3d14.236157!4d101.248618!16s%2Fg%2F11bwylmx6f!19sChIJvwJyEYmxHTERRtSlHfu-0ro?authuser=0&hl=th&rclk=1,,085 920 6549,"66PX+FC9 ช่อแก้วรีสอร์ท Unnamed Rd,, ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 2, '2': 1, '3': 7, '4': 4, '5': 4}",14.236157,101.248618
AC088,ช่อทิพย์รีสอร์ท นครนายก,โรงแรม,3.4,53,https://www.google.com/maps/place/%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m10!3m9!1s0x311dad08e14119bb:0xbdb3d30ddfbfa7f9!5m2!4m1!1i2!8m2!3d14.1706509!4d101.301482!16s%2Fg%2F11c555kjw4!19sChIJuxlB4QitHTER-ae_3w3Ts70?authuser=0&hl=th&rclk=1,,082 599 9288,ช่อทิพย์รีสอร์ท นครนายก 55 หมู่ 4 ตำบล เกาะหวาย อำเภอปากพลี นครนายก 26130,,,"{'1': 8, '2': 4, '3': 15, '4': 12, '5': 14}",14.1706509,101.301482
AC089,ช้อนทอง รีสอร์ท,รีสอร์ท,3.6,33,https://www.google.com/maps/place/%E0%B8%8A%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%97%E0%B8%AD%E0%B8%87+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311dba76017f88ed:0x50a8f7d44d0b3a9d!5m2!4m1!1i2!8m2!3d14.2506387!4d101.1573634!16s%2Fg%2F1hm30g8nf!19sChIJ7Yh_AXa6HTERnToLTdT3qFA?authuser=0&hl=th&rclk=1,,,7524+7W5 ช้อนทอง รีสอร์ท ตำบล พรหมณี อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 5, '2': 4, '3': 5, '4': 5, '5': 14}",14.2506387,101.1573634
AC090,ช่อมาลี รีสอร์ท,ที่พัก,4.2,47,https://www.google.com/maps/place/%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%A1%E0%B8%B2%E0%B8%A5%E0%B8%B5+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311dbb963bfb0c57:0xb84924b44f7ec6d0!5m2!4m1!1i2!8m2!3d14.2741866!4d101.0927753!16s%2Fg%2F11bwjj557z!19sChIJVwz7O5a7HTER0MZ-T7QkSbg?authuser=0&hl=th&rclk=1,,089 782 1989,73FV+M4C ช่อมาลี รีสอร์ท อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 11, '4': 14, '5': 22}",14.2741866,101.0927753
AC091,ชิดชลรีสอร์ท,รีสอร์ท,4.1,31,https://www.google.com/maps/place/%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%8A%E0%B8%A5%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db24713535813:0xed3afbbaebe91ee5!5m2!4m1!1i2!8m2!3d14.2350522!4d101.2765298!16s%2Fg%2F1hm5y24dc!19sChIJE1hTE0eyHTER5R7p67r7Ou0?authuser=0&hl=th&rclk=1,http://www.chidcholresort.com/,081 842 7368,ชิดชลรีสอร์ท 11 หมู่ที่ 1 ตำบล ศรีนาวา อำเภอ เมืองนครนายก นครนายก 26000,,,"{'1': 1, '2': 0, '3': 7, '4': 10, '5': 13}",14.2350522,101.2765298
AC092,เชอร์รี่ รีสอร์ท,รีสอร์ท,4.3,80,https://www.google.com/maps/place/%E0%B9%80%E0%B8%8A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B5%E0%B9%88+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311dae29f959c139:0xc6075adc782d09a8!5m2!4m1!1i2!8m2!3d14.3021788!4d101.301719!16s%2Fg%2F11b6gjkcqy!19sChIJOcFZ-SmuHTERqAkteNxaB8Y?authuser=0&hl=th&rclk=1,http://www.facebook.com/cherryresort.in.th,082 974 7453,เชอร์รี่ รีสอร์ท 283 หมู่ 2 ตำบล สาริกา เมือง นครนายก 26000,,,"{'1': 4, '2': 3, '3': 8, '4': 15, '5': 50}",14.3021788,101.301719
AC093,ไชยภาษี รีสอร์ท,รีสอร์ท,4.5,41,https://www.google.com/maps/place/%E0%B9%84%E0%B8%8A%E0%B8%A2%E0%B8%A0%E0%B8%B2%E0%B8%A9%E0%B8%B5+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db3854d8fc40b:0x3335b09223a87e6c!5m2!4m1!1i2!8m2!3d14.3103292!4d101.315894!16s%2Fg%2F11gydfcz5p!19sChIJC8SPTYWzHTERbH6oI5KwNTM?authuser=0&hl=th&rclk=1,,086 942 9635,ไชยภาษี รีสอร์ท 159 หมู่ 3 อำเภอ เมือง ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 1, '2': 0, '3': 4, '4': 7, '5': 29}",14.3103292,101.315894
AC094,ณ.คอนยกรีสอร์ท,รีสอร์ท,4.4,17,https://www.google.com/maps/place/%E0%B8%93.%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db5ce84c245b7:0x135826d24260a251!5m2!4m1!1i2!8m2!3d14.3210601!4d101.304573!16s%2Fg%2F11frjg0ytw!19sChIJt0XChM61HTERUaJgQtImWBM?authuser=0&hl=th&rclk=1,,081 303 2343,363 ณ.คอนยกรีสอร์ท ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 1, '2': 0, '3': 1, '4': 5, '5': 10}",14.3210601,101.304573
AC095,ณดลรีสอร์ท,รีสอร์ท,3.9,57,https://www.google.com/maps/place/%E0%B8%93%E0%B8%94%E0%B8%A5%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311dbbf6ddcbbddb:0xaa76a167723d0c3f!5m2!4m1!1i2!8m2!3d14.2906561!4d101.0754204!16s%2Fg%2F11bxfxbmhm!19sChIJ273L3fa7HTERPww9cmehdqo?authuser=0&hl=th&rclk=1,,087 924 4939,ณดลรีสอร์ท ตำบล ป่าขะ อำเภอบ้านนา นครนายก 26110,,,"{'1': 4, '2': 5, '3': 10, '4': 12, '5': 26}",14.2906561,101.0754204
AC096,เดอะริเวอร์โฮมรีสอร์ท,รีสอร์ท,4.4,60,https://www.google.com/maps/place/%E0%B9%80%E0%B8%94%E0%B8%AD%E0%B8%B0%E0%B8%A3%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db57ff1aa352f:0x3b51ff868fa5048a!5m2!4m1!1i2!8m2!3d14.2951063!4d101.3023098!16s%2Fg%2F11k7s7vd1s!19sChIJLzWq8X-1HTERigSlj4b_UTs?authuser=0&hl=th&rclk=1,http://www.facebook.com/theriverhome88/,062 614 6965,เดอะริเวอร์โฮมรีสอร์ท 177 ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 3, '2': 0, '3': 5, '4': 16, '5': 36}",14.2951063,101.3023098
AC097,ต้นธาร รีสอร์ท,โรงแรม,4.1,11,https://www.google.com/maps/place/%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%98%E0%B8%B2%E0%B8%A3+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311dcb26ccc49661:0x40698adfd2c3343f!5m2!4m1!1i2!8m2!3d14.2797662!4d101.2815337!16s%2Fg%2F11txdwbpgq!19sChIJYZbEzCbLHTERPzTD0t-KaUA?authuser=0&hl=th&rclk=1,,082 414 8080,ต้นธาร รีสอร์ท ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 4, '4': 2, '5': 5}",14.2797662,101.2815337
AC098,ต้นรักรีสอร์ท,โรงแรม,3.8,209,https://www.google.com/maps/place/%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311da18930231ef7:0x47574e9f3ddaa8a6!5m2!4m1!1i2!8m2!3d14.0998794!4d100.9539294!16s%2Fg%2F11b6d76487!19sChIJ9x4jMImhHTERpqjaPZ9OV0c?authuser=0&hl=th&rclk=1,http://www.tonrakresort.com/,088 570 7938,ต้นรักรีสอร์ท 10/5 ต.คลองใหญ่ อำเภอองครักษ์ นครนายก 26120,,,"{'1': 15, '2': 14, '3': 48, '4': 49, '5': 83}",14.0998794,100.9539294
AC099,ทรัพย์ธารา รีสอร์ท,รีสอร์ท,4.6,13,https://www.google.com/maps/place/%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%9E%E0%B8%A2%E0%B9%8C%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db31ea8513c3b:0x64f8bdea6a0b927a!5m2!4m1!1i2!8m2!3d14.2481578!4d101.2751485!16s%2Fg%2F11hz78058s!19sChIJOzxRqB6zHTERepILauq9-GQ?authuser=0&hl=th&rclk=1,,095 492 2456,ทรัพย์ธารา รีสอร์ท ตำบล ศรีนาวา เมือง นครนายก 26000,,,"{'1': 0, '2': 0, '3': 2, '4': 1, '5': 10}",14.2481578,101.2751485
AC100,ทวีลาภ การ์เด้น รีสอร์ท เขื่อนขุนด่าน นครนายก,รีสอร์ท,4.3,26,https://www.google.com/maps/place/%E0%B8%97%E0%B8%A7%E0%B8%B5%E0%B8%A5%E0%B8%B2%E0%B8%A0+%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+%E0%B9%80%E0%B8%82%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%94%E0%B9%88%E0%B8%B2%E0%B8%99+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m10!3m9!1s0x311db58c1894cc47:0xffc2c83964cf3e37!5m2!4m1!1i2!8m2!3d14.3059205!4d101.3145658!16s%2Fg%2F11f631d_q2!19sChIJR8yUGIy1HTERNz7PZDnIwv8?authuser=0&hl=th&rclk=1,https://www.facebook.com/%E0%B8%97%E0%B8%A7%E0%B8%B5%E0%B8%A5%E0%B8%B2%E0%B8%A0-%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-1462940923839533/,086 071 0488,8847+9R8 ทวีลาภ การ์เด้น รีสอร์ท เขื่อนขุนด่าน นครนายก นย.4016 ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 1, '3': 4, '4': 7, '5': 14}",14.3059205,101.3145658
AC101,ทองกวาว รีสอร์ท,โรงแรม,4.5,22,https://www.google.com/maps/place/%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%A7%E0%B8%B2%E0%B8%A7+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db14f59ddbb8d:0x8710147d8af15023!5m2!4m1!1i2!8m2!3d14.2070702!4d101.2478579!16s%2Fg%2F11h1lcr2ym!19sChIJjbvdWU-xHTERI1Dxin0UEIc?authuser=0&hl=th&rclk=1,,095 886 3515,664X+R4H ทองกวาว รีสอร์ท ตำบล ศรีนาวา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 2, '2': 0, '3': 0, '4': 4, '5': 16}",14.2070702,101.2478579
AC102,ท๊อฟฟี่ เฮ้าส์ รีสอร์ท,รีสอร์ท,3.8,188,https://www.google.com/maps/place/%E0%B8%97%E0%B9%8A%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B9%80%E0%B8%AE%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B9%8C+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db38cd799f64d:0x8726a4185e9c51b3!5m2!4m1!1i2!8m2!3d14.320801!4d101.3040503!16s%2Fg%2F1pzwwc035!19sChIJTfaZ14yzHTERs1GcXhikJoc?authuser=0&hl=th&rclk=1,http://www.toffyhouseresort.com/,084 694 7073,"ท๊อฟฟี่ เฮ้าส์ รีสอร์ท 577 ม.1/1, ต.สาริกา อ.เมือง จ.นครนายก, 26000",,,"{'1': 12, '2': 19, '3': 36, '4': 53, '5': 68}",14.320801,101.3040503
AC103,ทัตดาว รีสอร์ท,โรงแรม,4.7,9,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B1%E0%B8%95%E0%B8%94%E0%B8%B2%E0%B8%A7+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db991359ee1fb:0x9b1218678b7729e5!5m2!4m1!1i2!8m2!3d14.3144825!4d101.1277659!16s%2Fg%2F11g0dppqxp!19sChIJ--GeNZG5HTER5Sl3i2cYEps?authuser=0&hl=th&rclk=1,,082 294 9489,ทัตดาว รีสอร์ท 369 ตำบล ศรีกะอาง อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 6}",14.3144825,101.1277659
AC104,ท่าชัยโฮมสเตย์,ที่พักเป็นกลุ่ม,4.2,102,https://www.google.com/maps/place/%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%A2%E0%B9%8C/data=!4m10!3m9!1s0x311db3a363ebcd1f:0xa00e94f927606524!5m2!4m1!1i2!8m2!3d14.2828145!4d101.2998137!16s%2Fg%2F1hdzw6n0p!19sChIJH83rY6OzHTERJGVgJ_mUDqA?authuser=0&hl=th&rclk=1,,081 889 2978,ท่าชัยโฮมสเตย์ 41 1 ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 2, '2': 8, '3': 14, '4': 23, '5': 55}",14.2828145,101.2998137
AC105,ท่าน้ำขุนด่านรีสอร์ท นครนายก,รีสอร์ท,4.2,66,https://www.google.com/maps/place/%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%94%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db553f840a007:0xb53318493df5d976!8m2!3d14.2997067!4d101.3017006!16s%2Fg%2F11t2_k7x_0!19sChIJB6BA-FO1HTERdtn1PUkYM7U?authuser=0&hl=th&rclk=1,http://web.facebook.com/%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%94%E0%B9%88%E0%B8%B2%E0%B8%99-%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81-104878898933905,096 146 9544,ท่าน้ำขุนด่านรีสอร์ท นครนายก 276 ตำบล สาริกา อำเภอเมือง นครนายก 26000,,,"{'1': 3, '2': 4, '3': 7, '4': 18, '5': 34}",14.2997067,101.3017006
AC106,ทิวเขา รีสอร์ท นครนายก,รีสอร์ท,4.4,26,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B4%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%B2+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m10!3m9!1s0x311db7a485249169:0xb9a1c0f12f3d3c4!5m2!4m1!1i2!8m2!3d14.3165697!4d101.1975586!16s%2Fg%2F11s8z5522h!19sChIJaZEkhaS3HTERxNPzEg8cmgs?authuser=0&hl=th&rclk=1,https://www.facebook.com/tiewkhaoresortt/,,ทิวเขา รีสอร์ท นครนายก ทิวเขา รีสอร์ท 197 ตำบล เขาพระ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 1, '3': 4, '4': 5, '5': 16}",14.3165697,101.1975586
AC107,ที่พักนครนายก บ้านคลองเรือรีสอร์ท hotels,โรงแรม,4.7,9,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%9E%E0%B8%B1%E0%B8%81%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81+%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97+hotels/data=!4m10!3m9!1s0x311db15e7981d183:0x1c0719c76e2b4b99!5m2!4m1!1i2!8m2!3d14.2607691!4d101.1726657!16s%2Fg%2F11fb0k4962!19sChIJg9GBeV6xHTERmUsrbscZBxw?authuser=0&hl=th&rclk=1,https://hotel-14676.business.site/,081 410 4864,ที่พักนครนายก บ้านคลองเรือรีสอร์ท hotels 92/3 เมือง นครนายก,,,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 6}",14.2607691,101.1726657
AC108,ธนสาร ดงละคร,รีสอร์ท,4.9,21,https://www.google.com/maps/place/%E0%B8%98%E0%B8%99%E0%B8%AA%E0%B8%B2%E0%B8%A3+%E0%B8%94%E0%B8%87%E0%B8%A5%E0%B8%B0%E0%B8%84%E0%B8%A3/data=!4m10!3m9!1s0x311daf2bf2041197:0xa78cfb9ec7590b47!5m2!4m1!1i2!8m2!3d14.161984!4d101.165883!16s%2Fg%2F11flvvmxqh!19sChIJlxEE8iuvHTERRwtZx577jKc?authuser=0&hl=th&rclk=1,https://www.facebook.com/Tanasarn-Donglakorn-113156330311600/,097 297 6781,"5568+Q9R ธนสาร ดงละคร, Unnamed Road, ตำบล ดงละคร อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 0, '2': 0, '3': 0, '4': 3, '5': 18}",14.161984,101.165883
AC109,ธารน้ำริเวอร์นครนายก,รีสอร์ท,4.4,133,https://www.google.com/maps/place/%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A3%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m10!3m9!1s0x311db54c7243ef85:0x9d06c43b3547b2ad!5m2!4m1!1i2!8m2!3d14.3050247!4d101.3064828!16s%2Fg%2F11nx2gqbjm!19sChIJhe9Dcky1HTERrbJHNTvEBp0?authuser=0&hl=th&rclk=1,,085 590 3773,648 ธารน้ำริเวอร์นครนายก ตำบล สาริกา นครนายก 26000,,,"{'1': 4, '2': 4, '3': 16, '4': 26, '5': 83}",14.3050247,101.3064828
AC110,ธารา ชลพฤกษ์ รีสอร์ท,รีสอร์ท,4,1583,https://www.google.com/maps/place/%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2+%E0%B8%8A%E0%B8%A5%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311dbb2bee0eee43:0xd302cb418fe2fabf!5m2!4m1!1i2!8m2!3d14.22406!4d101.107469!16s%2Fg%2F1tf4bhbq!19sChIJQ-4O7iu7HTERv_rij0HLAtM?authuser=0&hl=th&rclk=1,http://clpresort.com/,037 614 444,ธารา ชลพฤกษ์ รีสอร์ท 64 ถนน รังสิต - นครนายก ตำบล บ้านพร้าว อำเภอบ้านนา นครนายก 26110,,,"{'1': 62, '2': 53, '3': 294, '4': 523, '5': 651}",14.22406,101.107469
AC111,ธาริดา แกรนด์วิว รีสอร์ท,รีสอร์ท,3.8,93,https://www.google.com/maps/place/%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B4%E0%B8%94%E0%B8%B2+%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C%E0%B8%A7%E0%B8%B4%E0%B8%A7+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97/data=!4m10!3m9!1s0x311db47c6cf732ef:0xb49cb4df0acbf299!5m2!4m1!1i2!8m2!3d14.3024796!4d101.2933438!16s%2Fg%2F1vgw6336!19sChIJ7zL3bHy0HTERmfLLCt-0nLQ?authuser=0&hl=th&rclk=1,http://www.taridagrandview.com/,,"124, ธาริดา แกรนด์วิว รีสอร์ท สาริกา-นางรอง ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 4, '2': 6, '3': 25, '4': 24, '5': 34}",14.3024796,101.2933438
AC112,ธีระดา​ รีสอร์ท​ นครนายก,รีสอร์ท,4.3,27,https://www.google.com/maps/place/%E0%B8%98%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B2%E2%80%8B+%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97%E2%80%8B+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m10!3m9!1s0x311db48e56b60b81:0x60367cc3b3c871aa!5m2!4m1!1i2!8m2!3d14.3110382!4d101.3032852!16s%2Fg%2F11bx2g2y5_!19sChIJgQu2Vo60HTERqnHIs8N8NmA?authuser=0&hl=th&rclk=1,http://www.facebook.com/theeradaresort,066 071 5865,ธีระดา​ รีสอร์ท​ นครนายก 130 ม.1 ซอย สาริกา-นางรอง 42 ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 2, '2': 1, '3': 3, '4': 2, '5': 19}",14.3110382,101.3032852
