place_id,title,main_category,rating,reviews,link,website,phone,address,price_range,description,reviews_per_rating,latitude,longitude
TA030,ชุมเสือ (วีฟาร์ม) : ขี่ม้า ล่องแก่ง ATV ปิคนิค แคมป์ปิ้ง นครนายก,สถานที่ท่องเที่ยว,3.9,70,https://www.google.com/maps/place/%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B9%80%E0%B8%AA%E0%B8%B7%E0%B8%AD+%28%E0%B8%A7%E0%B8%B5%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1%29+:+%E0%B8%82%E0%B8%B5%E0%B9%88%E0%B8%A1%E0%B9%89%E0%B8%B2+%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%87+ATV+%E0%B8%9B%E0%B8%B4%E0%B8%84%E0%B8%99%E0%B8%B4%E0%B8%84+%E0%B9%81%E0%B8%84%E0%B8%A1%E0%B8%9B%E0%B9%8C%E0%B8%9B%E0%B8%B4%E0%B9%89%E0%B8%87+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db48508e440b7:0x16012299bf6fb098!8m2!3d14.3045295!4d101.3057133!16s%2Fg%2F1hc21jf6z!19sChIJt0DkCIW0HTERmLBvv5kiARY?authuser=0&hl=th&rclk=1,https://www.nayok.com/,080 099 0559,ชุมเสือ (วีฟาร์ม) : ขี่ม้า ล่องแก่ง ATV ปิคนิค แคมป์ปิ้ง นครนายก วีฟาร์ม ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 7, '2': 3, '3': 12, '4': 16, '5': 32}",14.3045295,101.3057133
TA031,ซุ้มต้นไผ่ วัดจุฬาภรณ์วนาราม นครนายก,สถานที่ท่องเที่ยว,4.4,367,https://www.google.com/maps/place/%E0%B8%8B%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%9C%E0%B9%88+%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%88%E0%B8%B8%E0%B8%AC%E0%B8%B2%E0%B8%A0%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311dbdaf65ffdbd5:0x8030b16ef693c01a!8m2!3d14.2786806!4d101.0320625!16s%2Fg%2F11fj7mr74f!19sChIJ1dv_Za-9HTERGsCT9m6xMIA?authuser=0&hl=th&rclk=1,,,72HJ+FRF ซุ้มต้นไผ่ วัดจุฬาภรณ์วนาราม นครนายก ตำบล บ้านพริก อำเภอบ้านนา นครนายก 26110,,,"{'1': 3, '2': 2, '3': 41, '4': 109, '5': 212}",14.2786806,101.0320625
TA032,ซุ้มวังหิน,สถานที่ท่องเที่ยว,5,1,https://www.google.com/maps/place/%E0%B8%8B%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%B4%E0%B8%99/data=!4m7!3m6!1s0x311db9d3d08b16dd:0xe7d9feca399f3f42!8m2!3d14.3443666!4d101.1298692!16s%2Fg%2F11pr3cfvt3!19sChIJ3RaL0NO5HTERQj-fOcr-2ec?authuser=0&hl=th&rclk=1,,063 652 1287,84VH+PWX ซุ้มวังหิน ตำบล ศรีกะอาง อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1}",14.3443666,101.1298692
TA033,ต้นไม้มรดกชาติ#1,สถานที่ท่องเที่ยว,5,5,https://www.google.com/maps/place/%E0%B8%95%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B8%A1%E0%B8%A3%E0%B8%94%E0%B8%81%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%231/data=!4m7!3m6!1s0x311c3574f223f753:0x92202096a72dce9f!8m2!3d14.4131699!4d101.3718407!16s%2Fg%2F11h3wblxsz!19sChIJU_cj8nQ1HDERn84tp5YgIJI?authuser=0&hl=th&rclk=1,,,C97C+7P8 ต้นไม้มรดกชาติ#1 จุดชมวิวอุทยานแห่งชาติเขาใหญ่ 2090 ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 5}",14.4131699,101.3718407
TA034,ต้นยางนา,พิพิธภัณฑ์,,,https://www.google.com/maps/place/%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%A2%E0%B8%B2%E0%B8%87%E0%B8%99%E0%B8%B2/data=!4m7!3m6!1s0x311dac5d2ca3b997:0x677e05574b12934!8m2!3d14.1376817!4d101.2864663!16s%2Fg%2F11f4qnc0n9!19sChIJl7mjLF2sHTERNCmxdFXgdwY?authuser=0&hl=th&rclk=1,,,47QP+3HG ต้นยางนา ตำบล ปากพลี อำเภอปากพลี นครนายก 26130,,,"{'1': None, '2': None, '3': None, '4': None, '5': None}",14.1376817,101.2864663
TA035,ตลาดโรงเกลือนครนายก,ตลาด,3.9,6129,https://www.google.com/maps/place/%E0%B8%95%E0%B8%A5%E0%B8%B2%E0%B8%94%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db18de705311d:0x683ac4f5c17ed377!8m2!3d14.2342282!4d101.2423207!16s%2Fg%2F1q6294y1y!19sChIJHTEF542xHTERd9N-wfXEOmg?authuser=0&hl=th&rclk=1,https://ww2.nakhonnayok.go.th/travel/detail/33/data.html,,66MR+MWW ตลาดโรงเกลือนครนายก ทางหลวงแผ่นดินหมายเลข. 3049 ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 300, '2': 340, '3': 1421, '4': 1607, '5': 2461}",14.2342282,101.2423207
TA036,ท่าน้ำวัดเขานางบวช,สถานที่ท่องเที่ยว,4.8,4,https://www.google.com/maps/place/%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%A7%E0%B8%8A/data=!4m7!3m6!1s0x311db3d464956555:0x1d8fbb6c20c82840!8m2!3d14.2460503!4d101.2740154!16s%2Fg%2F11gmyvmwy7!19sChIJVWWVZNSzHTERQCjIIGy7jx0?authuser=0&hl=th&rclk=1,,,67WF+CJC ท่าน้ำวัดเขานางบวช ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 3}",14.2460503,101.2740154
TA037,ที่ท่องเที่ยวปีใหม่ 2022,สถานที่ท่องเที่ยว,,,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%9B%E0%B8%B5%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88+2022/data=!4m7!3m6!1s0x311dbd3b04af9969:0x87fbc2b0a6e3eeac!8m2!3d14.2668979!4d101.0559643!16s%2Fg%2F11tfh9z7rc!19sChIJaZmvBDu9HTERrO7jprDC-4c?authuser=0&hl=th&rclk=1,https://beennerxzer.wixsite.com/travei,082 154 8017,283 ที่ท่องเที่ยวปีใหม่ 2022 อำเภอบ้านนา นครนายก 26110,,,"{'1': None, '2': None, '3': None, '4': None, '5': None}",14.2668979,101.0559643
TA038,ที่ทำการหมู่บ้านท่องเที่ยวชุมชนบ้านวังรี,สถานที่ท่องเที่ยว,4.8,8,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%97%E0%B8%B3%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%97%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%8A%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%A3%E0%B8%B5/data=!4m7!3m6!1s0x311db7e5a2073a71:0x4ac4877ed6be584d!8m2!3d14.3351603!4d101.1927134!16s%2Fg%2F11mw6_hhc8!19sChIJcToHouW3HTERTVi-1n6HxEo?authuser=0&hl=th&rclk=1,,081 474 3181,ที่ทำการหมู่บ้านท่องเที่ยวชุมชนบ้านวังรี ที่ทำการผู้ใหญ่บ้าน​ หมู่​ 12​ บ้านวังรี ซอย โยธาธิการ ตำบล เขาพระ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 6}",14.3351603,101.1927134
TA039,ที่เที่ยวปีใหม่ 2565,สถานที่ท่องเที่ยว,,,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7%E0%B8%9B%E0%B8%B5%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88+2565/data=!4m7!3m6!1s0x311db3daf1abce27:0x196fae025f54bd7a!8m2!3d14.2943168!4d101.2741578!16s%2Fg%2F11s7m0nxgz!19sChIJJ86r8dqzHTERer1UXwKubxk?authuser=0&hl=th&rclk=1,https://coower739.wixsite.com/mynakornsu,082 150 9731,22 ที่เที่ยวปีใหม่ 2565 ตำบล สาริกา เมือง นครนายก 26000,,,"{'1': None, '2': None, '3': None, '4': None, '5': None}",14.2943168,101.2741578
TA040,ทุ่ง ดอกฟ้าประทาน (ดอกต้อยติ่ง),สถานที่ท่องเที่ยว,,,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87+%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%9F%E0%B9%89%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%E0%B8%99+%28%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B8%95%E0%B8%B4%E0%B9%88%E0%B8%87%29/data=!4m7!3m6!1s0x311db5d93fb6d023:0x170b109f892d0593!8m2!3d14.3018023!4d101.271497!16s%2Fg%2F11hzzg8hlq!19sChIJI9C2P9m1HTERkwUtiZ8QCxc?authuser=0&hl=th&rclk=1,,086 308 8796,872C+PHH ทุ่ง ดอกฟ้าประทาน (ดอกต้อยติ่ง) ถนนสาริกา-นางรอง ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': None, '2': None, '3': None, '4': None, '5': None}",14.3018023,101.271497
TA041,ทุ่งบัวแดง บ้านนา นครนายก,สถานที่ท่องเที่ยว,3.7,291,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B8%9A%E0%B8%B1%E0%B8%A7%E0%B9%81%E0%B8%94%E0%B8%87+%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B2+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311dbca74d972ab5:0x1bbda93d2c712bbf!8m2!3d14.2309123!4d101.070288!16s%2Fg%2F11c1qt0jrl!19sChIJtSqXTae8HTERvytxLD2pvRs?authuser=0&hl=th&rclk=1,,,ทุ่งบัวแดง บ้านนา นครนายก ทางหลวงแผ่นดินหมายเลข. 3051 ตำบล ทองหลาง อำเภอบ้านนา นครนายก 26110,,,"{'1': 34, '2': 17, '3': 54, '4': 77, '5': 109}",14.2309123,101.070288
TA042,ทุ่งหญ้าสีทอง เขาหล่น,สถานที่ท่องเที่ยว,4.4,98,https://www.google.com/maps/place/%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87+%E0%B9%80%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A5%E0%B9%88%E0%B8%99/data=!4m7!3m6!1s0x311db3daa675a0bd:0xc5b2136479d2621b!8m2!3d14.262605!4d101.2629071!16s%2Fg%2F11cm4188nx!19sChIJvaB1ptqzHTERG2LSeWQTssU?authuser=0&hl=th&rclk=1,,,"7777+25V ทุ่งหญ้าสีทอง เขาหล่น Unnamed Rd, ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 1, '2': 2, '3': 9, '4': 34, '5': 52}",14.262605,101.2629071
TA043,ธารา ชลพฤกษ์ ฟาร์มสุข,สถานที่ท่องเที่ยว,4.6,34,https://www.google.com/maps/place/%E0%B8%98%E0%B8%B2%E0%B8%A3%E0%B8%B2+%E0%B8%8A%E0%B8%A5%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C+%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%A1%E0%B8%AA%E0%B8%B8%E0%B8%82/data=!4m7!3m6!1s0x311dbb358f3c2d4b:0x96f34b78eb7f80d7!8m2!3d14.2190537!4d101.1135239!16s%2Fg%2F11ll3n09cb!19sChIJSy08jzW7HTER14B_63hL85Y?authuser=0&hl=th&rclk=1,https://www.clpresort.com/index.php,080 630 3331,ธารา ชลพฤกษ์ ฟาร์มสุข 64 ม.10 ตำบล บ้านพร้าว อำเภอบ้านนา นครนายก 26110,,,"{'1': 0, '2': 0, '3': 4, '4': 6, '5': 24}",14.2190537,101.1135239
TA044,น้ำตกกะอาง,สถานที่ท่องเที่ยว,4,688,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%81%E0%B8%B0%E0%B8%AD%E0%B8%B2%E0%B8%87/data=!4m7!3m6!1s0x311db9b3ce12203d:0xb01a3985f656b31d!8m2!3d14.3428088!4d101.1313965!16s%2Fg%2F1hf6jjcc6!19sChIJPSASzrO5HTERHbNW9oU5GrA?authuser=0&hl=th&rclk=1,,,84VJ+4HC น้ำตกกะอาง ตำบล ศรีกะอาง อำเภอบ้านนา นครนายก 26110,,,"{'1': 32, '2': 45, '3': 125, '4': 144, '5': 342}",14.3428088,101.1313965
TA045,น้ำตกแก่งสาวน้อย at อำเภอเมืองนครนายก,สถานที่ท่องเที่ยว,3.7,170,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B9%81%E0%B8%81%E0%B9%88%E0%B8%87%E0%B8%AA%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2+at+%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db4842adc1fd1:0x977deda30cc37310!8m2!3d14.3057427!4d101.3045411!16s%2Fg%2F11cmccs7ts!19sChIJ0R_cKoS0HTEREHPDDKPtfZc?authuser=0&hl=th&rclk=1,,095 614 6656,"8843+7RV น้ำตกแก่งสาวน้อย at อำเภอเมืองนครนายก Unnamed Rd, ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 25, '2': 5, '3': 30, '4': 40, '5': 70}",14.3057427,101.3045411
TA046,น้ำตกโกรกทุเรียน Grok Durian Waterfall,สถานที่ท่องเที่ยว,4.7,26,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B9%82%E0%B8%81%E0%B8%A3%E0%B8%81%E0%B8%97%E0%B8%B8%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99+Grok+Durian+Waterfall/data=!4m7!3m6!1s0x311db42a595ca131:0x497db6382b30a834!8m2!3d14.3396848!4d101.2542178!16s%2Fg%2F11h9ryqk_k!19sChIJMaFcWSq0HTERNKgwKzi2fUk?authuser=0&hl=th&rclk=1,,,87Q3+VMG น้ำตกโกรกทุเรียน Grok Durian Waterfall ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 1, '3': 1, '4': 4, '5': 20}",14.3396848,101.2542178
TA047,น้ำตกคลองคราม,อุทยานแห่งชาติ,4.4,57,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%A1/data=!4m7!3m6!1s0x311c4b9f7922f079:0x6a9adb6e381f98cf!8m2!3d14.3113949!4d101.3507287!16s%2Fg%2F11f73_0qhc!19sChIJefAieZ9LHDERz5gfOG7bmmo?authuser=0&hl=th&rclk=1,,,"8962+H75 น้ำตกคลองคราม, ตำบล นาหินลาด อำเภอปากพลี นครนายก 26000",,,"{'1': 0, '2': 2, '3': 8, '4': 11, '5': 36}",14.3113949,101.3507287
TA048,น้ำตกคลองตาอิน Klong Ta-In Waterfall,สถานที่ท่องเที่ยว,4.4,9,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B8%B2%E0%B8%AD%E0%B8%B4%E0%B8%99+Klong+Ta-In+Waterfall/data=!4m7!3m6!1s0x311db79204370b17:0xf7415911c6193674!8m2!3d14.3440717!4d101.2110537!16s%2Fg%2F11fn9v1sxt!19sChIJFws3BJK3HTERdDYZxhFZQfc?authuser=0&hl=th&rclk=1,,,86V6+JCF น้ำตกคลองตาอิน Klong Ta-In Waterfall Unnamed Road ตำบล เขาพระ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 0, '3': 1, '4': 3, '5': 5}",14.3440717,101.2110537
TA049,น้ำตกคลองมะเดื่อ นครนายก,สถานที่ท่องเที่ยว,4.4,154,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%AD+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db5ea7667c0d3:0xd27e174d3dc0c5e9!8m2!3d14.3643245!4d101.2702775!16s%2Fg%2F11bxq2hysb!19sChIJ08Bnduq1HTER6cXAPU0XftI?authuser=0&hl=th&rclk=1,,,น้ำตกคลองมะเดื่อ นครนายก ถนน ปากทางเข้าวังตะไคร้ ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 7, '2': 3, '3': 15, '4': 29, '5': 100}",14.3643245,101.2702775
TA050,น้ำตกช่องลม,สถานที่ท่องเที่ยว,4.5,294,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%A1/data=!4m7!3m6!1s0x311db52edaadd90f:0xf55d6b1f43e86df2!8m2!3d14.3199652!4d101.3386168!16s%2Fg%2F11f73ypjmg!19sChIJD9mt2i61HTER8m3oQx9rXfU?authuser=0&hl=th&rclk=1,,,"889Q+XCQ น้ำตกช่องลม, ตำบล นาหินลาด อำเภอเมืองนครนายก นครนายก 26000",,,"{'1': 3, '2': 4, '3': 16, '4': 80, '5': 191}",14.3199652,101.3386168
TA051,น้ำตกทรายทอง,สถานที่ท่องเที่ยว,4.4,13,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%AD%E0%B8%87/data=!4m7!3m6!1s0x311db7b702520e21:0x53575d309d68f18d!8m2!3d14.3542008!4d101.2009404!16s%2Fg%2F11jm4d_xg8!19sChIJIQ5SAre3HTERjfFonTBdV1M?authuser=0&hl=th&rclk=1,,,9632+M9P น้ำตกทรายทอง ตำบล เขาพระ อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 1, '2': 1, '3': 0, '4': 1, '5': 10}",14.3542008,101.2009404
TA052,น้ำตกนางรอง นครนายก,สถานที่ท่องเที่ยว,4.2,905,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%A3%E0%B8%AD%E0%B8%87+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/data=!4m7!3m6!1s0x311db4e80d316943:0xd4f75eecbb467c0b!8m2!3d14.3278668!4d101.3188583!16s%2Fg%2F11gdtkjw4z!19sChIJQ2kxDei0HTERC3xGu-xe99Q?authuser=0&hl=th&rclk=1,,,88H9+4GX น้ำตกนางรอง นครนายก ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 26, '2': 38, '3': 128, '4': 229, '5': 484}",14.3278668,101.3188583
TA053,น้ำตกผางามงอน,อุทยานแห่งชาติ,4.5,122,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%9C%E0%B8%B2%E0%B8%87%E0%B8%B2%E0%B8%A1%E0%B8%87%E0%B8%AD%E0%B8%99/data=!4m7!3m6!1s0x311c4b1fc95b01b1:0xf2aeb60f262a0d93!8m2!3d14.2990063!4d101.3584705!16s%2Fg%2F11fd4cz4v3!19sChIJsQFbyR9LHDERkw0qJg-2rvI?authuser=0&hl=th&rclk=1,,,79X5+J95 น้ำตกผางามงอน ตำบล นาหินลาด อำเภอปากพลี นครนายก 26000,,,"{'1': 2, '2': 2, '3': 7, '4': 37, '5': 74}",14.2990063,101.3584705
TA054,น้ำตกผาตะแบก,สถานที่ท่องเที่ยว,4.3,12,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%9C%E0%B8%B2%E0%B8%95%E0%B8%B0%E0%B9%81%E0%B8%9A%E0%B8%81/data=!4m7!3m6!1s0x311c4ab5043bd7c1:0xd0aba0858eea75b7!8m2!3d14.363792!4d101.3455216!16s%2Fg%2F1hm5zg2mh!19sChIJwdc7BLVKHDERt3XqjoWgq9A?authuser=0&hl=th&rclk=1,,,987W+G66 น้ำตกผาตะแบก ตำบล หินตั้ง อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 1, '3': 2, '4': 2, '5': 7}",14.363792,101.3455216
TA055,น้ำตกลานรัก,สถานที่ท่องเที่ยว,4.2,49,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%81/data=!4m7!3m6!1s0x311db1e4a31a8633:0xc6eb3e356ad3deae!8m2!3d14.2899924!4d101.2488995!16s%2Fg%2F11qn8sc_1p!19sChIJM4Yao-SxHTERrt7TajU-68Y?authuser=0&hl=th&rclk=1,,,76QX+XHR น้ำตกลานรัก ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,,"{'1': 0, '2': 2, '3': 11, '4': 11, '5': 25}",14.2899924,101.2488995
TA056,น้ำตกวังตะไคร้,สถานที่ท่องเที่ยว,4.3,2790,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%95%E0%B8%B0%E0%B9%84%E0%B8%84%E0%B8%A3%E0%B9%89/data=!4m7!3m6!1s0x311db4fb9c27762b:0x873d594423497ae9!8m2!3d14.3356255!4d101.3061883!16s%2Fg%2F1hf0h_58_!19sChIJK3YnnPu0HTER6XpJI0RZPYc?authuser=0&hl=th&rclk=1,http://www.wangtakrai.com/,037 385 164,น้ำตกวังตะไคร้ ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,อุทยานธรรมชาติเขียวชอุ่มนี้มีตะไคร้ ลำธาร 2 สาย น้ำตก และสวน,"{'1': 118, '2': 65, '3': 317, '4': 713, '5': 1577}",14.3356255,101.3061883
TA057,น้ำตกวังม่วง,อุทยาน,4,137,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%A1%E0%B9%88%E0%B8%A7%E0%B8%87/data=!4m7!3m6!1s0x311c4d2cd95ca9d5:0xf2093ca38be93de8!8m2!3d14.2392348!4d101.344219!16s%2Fg%2F1tdsg6_s!19sChIJ1alc2SxNHDER6D3pi6M8CfI?authuser=0&hl=th&rclk=1,,,68QV+MMX น้ำตกวังม่วง ตำบล นาหินลาด อำเภอปากพลี นครนายก 26130,,,"{'1': 6, '2': 6, '3': 34, '4': 32, '5': 59}",14.2392348,101.344219
TA058,น้ำตกสาริกา,สถานที่ท่องเที่ยว,4.2,2597,https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%81%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2/data=!4m7!3m6!1s0x311db4038aaf0c99:0xd36eb538cf957262!8m2!3d14.3087955!4d101.2553557!16s%2Fg%2F1v4k3zxd!19sChIJmQyvigO0HTERYnKVzzi1btM?authuser=0&hl=th&rclk=1,http://www.nakon-nayok.com/sarika_waterfall.htm,,8754+G49 น้ำตกสาริกา ตำบล สาริกา อำเภอเมืองนครนายก นครนายก 26000,,สถานที่ท่องเที่ยวซึ่งมีจุดศูนย์กลางอยู่ที่น้ำตกเล็กๆ และสวยงาม มีบ่อว่ายน้ำธรรมชาติ และพื้นที่ปิกนิก,"{'1': 120, '2': 107, '3': 341, '4': 671, '5': 1358}",14.3087955,101.2553557
